lemma,inflect_type,pos,case,form
legato,16,S,sg n,legato
legato,16,S,sg g,legato
lego,16,S,sg n,lego
lego,16,S,sg g,lego
lego,16,S,sg p,lego
Leho,16,H,sg n,Leho
Leho,16,H,sg g,Leho
Lehte,16,H,sg n,Lehte
Lehte,16,H,sg g,Lehte
Leida,16,H,sg n,Leida
Leida,16,H,sg g,Leida
Leie,16,H,sg n,Leie
Leie,16,H,sg g,Leie
Leila,16,H,sg n,Leila
Leila,16,H,sg g,Leila
Leili,16,H,sg n,Leili
Leili,16,H,sg g,Leili
Leisi,16,H,sg n,Leisi
Leisi,16,H,sg g,Leisi
Leivo,16,H,sg n,Leivo
Leivo,16,H,sg g,Leivo
Lelle,16,H,sg n,Lelle
Lelle,16,H,sg g,Lelle
Lemba,16,H,sg n,Lemba
Lemba,16,H,sg g,Lemba
Lembi,16,H,sg n,Lembi
Lembi,16,H,sg g,Lembi
lemma,16,S,sg n,lemma
lemma,16,S,sg g,lemma
leniniaana,16,S,sg n,leniniaana
leniniaana,16,S,sg g,leniniaana
Leone,16,H,sg n,Leone
Leone,16,H,sg g,Leone
leporello,16,S,sg n,leporello
leporello,16,S,sg g,leporello
lesbi,16,S,sg n,lesbi
lesbi,16,S,sg g,lesbi
lesginka,16,S,sg n,lesginka
lesginka,16,S,sg g,lesginka
leso,16,S,sg n,leso
leso,16,S,sg g,leso
leso,16,S,sg p,leso
Lesotho,16,H,sg n,Lesotho
Lesotho,16,H,sg g,Lesotho
letšo,16,S,sg n,letšo
letšo,16,S,sg g,letšo
Lhasa,16,H,sg n,Lhasa
Lhasa,16,H,sg g,Lhasa
libiido,16,S,sg n,libiido
libiido,16,S,sg g,libiido
lible,16,S,sg n,lible
lible,16,S,sg g,lible
libreto,16,S,sg n,libreto
libreto,16,S,sg g,libreto
Liguuria,16,H,sg n,Liguuria
Liguuria,16,H,sg g,Liguuria
Liia,16,H,sg n,Liia
Liia,16,H,sg g,Liia
liibüalanna,16,S,sg n,liibüalanna
liibüalanna,16,S,sg g,liibüalanna
Liina,16,H,sg n,Liina
Liina,16,H,sg g,Liina
Liisa,16,H,sg n,Liisa
Liisa,16,H,sg g,Liisa
Liisi,16,H,sg n,Liisi
Liisi,16,H,sg g,Liisi
Liiva,16,H,sg n,Liiva
Liiva,16,H,sg g,Liiva
Liivi,16,H,sg n,Liivi
Liivi,16,H,sg g,Liivi
liivlanna,16,S,sg n,liivlanna
liivlanna,16,S,sg g,liivlanna
lilla,16,S,sg n,lilla
lilla,16,S,sg g,lilla
Lilli,16,H,sg n,Lilli
Lilli,16,H,sg g,Lilli
Lilly,16,H,sg n,Lilly
Lilly,16,H,sg g,Lilly
Lilongwe,16,H,sg n,Lilongwe
Lilongwe,16,H,sg g,Lilongwe
Lima,16,H,sg n,Lima
Lima,16,H,sg g,Lima
limbo,16,S,sg n,limbo
limbo,16,S,sg g,limbo
Linda,16,H,sg n,Linda
Linda,16,H,sg g,Linda
Lintsi,16,H,sg n,Lintsi
Lintsi,16,H,sg g,Lintsi
lipsi,16,S,sg n,lipsi
lipsi,16,S,sg g,lipsi
lirva,16,S,sg n,lirva
lirva,16,S,sg g,lirva
lita,16,S,sg n,lita
lita,16,S,sg g,lita
lito,16,S,sg n,lito
lito,16,S,sg g,lito
Liviko,16,H,sg n,Liviko
Liviko,16,H,sg g,Liviko
ljaano,16,S,sg n,ljaano
ljaano,16,S,sg g,ljaano
Ljubertsõ,16,H,sg n,Ljubertsõ
Ljubertsõ,16,H,sg g,Ljubertsõ
Ljubljana,16,H,sg n,Ljubljana
Ljubljana,16,H,sg g,Ljubljana
Ljudmila,16,H,sg n,Ljudmila
Ljudmila,16,H,sg g,Ljudmila
Ljudmilla,16,H,sg n,Ljudmilla
Ljudmilla,16,H,sg g,Ljudmilla
Lobamba,16,H,sg n,Lobamba
Lobamba,16,H,sg g,Lobamba
lobby,16,S,sg n,lobby
lobby,16,S,sg g,lobby
lodža,16,S,sg n,lodža
lodža,16,S,sg g,lodža
logo,16,S,sg n,logo
logo,16,S,sg g,logo
logo,16,S,sg p,logo
lohe,16,S,sg n,lohe
lohe,16,S,sg g,lohe
lohva,16,A,sg n,lohva
lohva,16,A,sg g,lohva
lohvka,16,A,sg n,lohvka
lohvka,16,A,sg g,lohvka
Loksa,16,H,sg n,Loksa
Loksa,16,H,sg g,Loksa
Londonderry,16,H,sg n,Londonderry
Londonderry,16,H,sg g,Londonderry
londonlanna,16,S,sg n,londonlanna
londonlanna,16,S,sg g,londonlanna
lontu,16,S,sg n,lontu
lontu,16,S,sg g,lontu
Loobu,16,H,sg n,Loobu
Loobu,16,H,sg g,Loobu
Loodna,16,H,sg n,Loodna
Loodna,16,H,sg g,Loodna
Loone,16,H,sg n,Loone
Loone,16,H,sg g,Loone
loto,16,S,sg n,loto
loto,16,S,sg g,loto
Louisiana,16,H,sg n,Louisiana
Louisiana,16,H,sg g,Louisiana
Loviisa,16,H,sg n,Loviisa
Loviisa,16,H,sg g,Loviisa
Luanda,16,H,sg n,Luanda
Luanda,16,H,sg g,Luanda
Lucia,16,H,sg n,Lucia
Lucia,16,H,sg g,Lucia
Luciano,16,H,sg n,Luciano
Luciano,16,H,sg g,Luciano
Ludmila,16,H,sg n,Ludmila
Ludmila,16,H,sg g,Ludmila
Ludmilla,16,H,sg n,Ludmilla
Ludmilla,16,H,sg g,Ludmilla
ludri,16,S,sg n,ludri
ludri,16,S,sg g,ludri
Lufthansa,16,H,sg n,Lufthansa
Lufthansa,16,H,sg g,Lufthansa
lulla,16,S,sg n,lulla
lulla,16,S,sg g,lulla
Lusaka,16,H,sg n,Lusaka
Lusaka,16,H,sg g,Lusaka
Luuga,16,H,sg n,Luuga
Luuga,16,H,sg g,Luuga
Luule,16,H,sg n,Luule
Luule,16,H,sg g,Luule
Luunja,16,H,sg n,Luunja
Luunja,16,H,sg g,Luunja
lõhe,16,S,sg n,lõhe
lõhe,16,S,sg g,lõhe
lõka,16,S,sg n,lõka
lõka,16,S,sg g,lõka
lõka,16,S,sg ill,lõka
Lõõla,16,H,sg n,Lõõla
Lõõla,16,H,sg g,Lõõla
läila,16,A,sg n,läila
läila,16,A,sg g,läila
läki,16,S,sg n,läki
läki,16,S,sg g,läki
lämmi,16,A,sg n,lämmi
lämmi,16,A,sg g,lämmi
Läti,16,H,sg n,Läti
Läti,16,H,sg g,Läti
lätlanna,16,S,sg n,lätlanna
lätlanna,16,S,sg g,lätlanna
lätu,16,S,sg n,lätu
lätu,16,S,sg g,lätu
lüüra,16,S,sg n,lüüra
lüüra,16,S,sg g,lüüra
maaja,16,S,sg n,maaja
maaja,16,S,sg g,maaja
maara,16,S,sg n,maara
maara,16,S,sg g,maara
maardulanna,16,S,sg n,maardulanna
maardulanna,16,S,sg g,maardulanna
Maarja,16,H,sg n,Maarja
Maarja,16,H,sg g,Maarja
macho,16,S,sg n,macho
macho,16,S,sg g,macho
Madeira,16,H,sg n,Madeira
Madeira,16,H,sg g,Madeira
madonna,16,S,sg n,madonna
madonna,16,S,sg g,madonna
mafiooso,16,S,sg n,mafiooso
mafiooso,16,S,sg g,mafiooso
Magenta,16,H,sg n,Magenta
Magenta,16,H,sg g,Magenta
magma,16,S,sg n,magma
magma,16,S,sg g,magma
magneeto,16,S,sg n,magneeto
magneeto,16,S,sg g,magneeto
magnetoola,16,S,sg n,magnetoola
magnetoola,16,S,sg g,magnetoola
mahajaana,16,S,sg n,mahajaana
mahajaana,16,S,sg g,mahajaana
maharadža,16,S,sg n,maharadža
maharadža,16,S,sg g,maharadža
mahatma,16,S,sg n,mahatma
mahatma,16,S,sg g,mahatma
mahorka,16,S,sg n,mahorka
mahorka,16,S,sg g,mahorka
Mahtra,16,H,sg n,Mahtra
Mahtra,16,H,sg g,Mahtra
Maia,16,H,sg n,Maia
Maia,16,H,sg g,Maia
maia,16,S,sg n,maia
maia,16,S,sg g,maia
Maidla,16,H,sg n,Maidla
Maidla,16,H,sg g,Maidla
Maido,16,H,sg n,Maido
Maido,16,H,sg g,Maido
Maie,16,H,sg n,Maie
Maie,16,H,sg g,Maie
maika,16,S,sg n,maika
maika,16,S,sg g,maika
Maila,16,H,sg n,Maila
Maila,16,H,sg g,Maila
Maimu,16,H,sg n,Maimu
Maimu,16,H,sg g,Maimu
Maina,16,H,sg n,Maina
Maina,16,H,sg g,Maina
Maire,16,H,sg n,Maire
Maire,16,H,sg g,Maire
Maiu,16,H,sg n,Maiu
Maiu,16,H,sg g,Maiu
Majuro,16,H,sg n,Majuro
Majuro,16,H,sg g,Majuro
maka,16,S,sg n,maka
maka,16,S,sg g,maka
makedoonlanna,16,S,sg n,makedoonlanna
makedoonlanna,16,S,sg g,makedoonlanna
mako,16,S,sg n,mako
mako,16,S,sg g,mako
makro,16,S,sg n,makro
makro,16,S,sg g,makro
maksi,16,S,sg n,maksi
maksi,16,S,sg g,maksi
Malabo,16,H,sg n,Malabo
Malabo,16,H,sg g,Malabo
malailanna,16,S,sg n,malailanna
malailanna,16,S,sg g,malailanna
Malaka,16,H,sg n,Malaka
Malaka,16,H,sg g,Malaka
Malawi,16,H,sg n,Malawi
Malawi,16,H,sg g,Malawi
Male,16,H,sg n,Male
Male,16,H,sg g,Male
male,16,S,sg n,male
male,16,S,sg g,male
Mali,16,H,sg n,Mali
Mali,16,H,sg g,Mali
Malle,16,H,sg n,Malle
Malle,16,H,sg g,Malle
Mallorca,16,H,sg n,Mallorca
Mallorca,16,H,sg g,Mallorca
Malmö,16,H,sg n,Malmö
Malmö,16,H,sg g,Malmö
Malta,16,H,sg n,Malta
Malta,16,H,sg g,Malta
maltoosa,16,S,sg n,maltoosa
maltoosa,16,S,sg g,maltoosa
mambo,16,S,sg n,mambo
mambo,16,S,sg g,mambo
mamma,16,S,sg n,mamma
mamma,16,S,sg g,mamma
mammi,16,S,sg n,mammi
mammi,16,S,sg g,mammi
mandoola,16,S,sg n,mandoola
mandoola,16,S,sg g,mandoola
mandžu,16,S,sg n,mandžu
mandžu,16,S,sg g,mandžu
manga,16,S,sg n,manga
manga,16,S,sg g,manga
mango,16,S,sg n,mango
mango,16,S,sg g,mango
Manila,16,H,sg n,Manila
Manila,16,H,sg g,Manila
manilla,16,S,sg n,manilla
manilla,16,S,sg g,manilla
manna,16,S,sg n,manna
manna,16,S,sg g,manna
Manni,16,H,sg n,Manni
Manni,16,H,sg g,Manni
mansa,16,S,sg n,mansa
mansa,16,S,sg g,mansa
mansi,16,S,sg n,mansi
mansi,16,S,sg g,mansi
mantilja,16,S,sg n,mantilja
mantilja,16,S,sg g,mantilja
maoori,16,S,sg n,maoori
maoori,16,S,sg g,maoori
Maputo,16,H,sg n,Maputo
Maputo,16,H,sg g,Maputo
Marco,16,H,sg n,Marco
Marco,16,H,sg g,Marco
Mardo,16,H,sg n,Mardo
Mardo,16,H,sg g,Mardo
Mare,16,H,sg n,Mare
Mare,16,H,sg g,Mare
marengo,16,S,sg n,marengo
marengo,16,S,sg g,marengo
Margareeta,16,H,sg n,Margareeta
Margareeta,16,H,sg g,Margareeta
Margareta,16,H,sg n,Margareta
Margareta,16,H,sg g,Margareta
Margarita,16,H,sg n,Margarita
Margarita,16,H,sg g,Margarita
Marge,16,H,sg n,Marge
Marge,16,H,sg g,Marge
Maria,16,H,sg n,Maria
Maria,16,H,sg g,Maria
Marianna,16,H,sg n,Marianna
Marianna,16,H,sg g,Marianna
Marianne,16,H,sg n,Marianne
Marianne,16,H,sg g,Marianne
Marie,16,H,sg n,Marie
Marie,16,H,sg g,Marie
Mari,16,H,sg n,Mari
Mari,16,H,sg g,Mari
marihuaana,16,S,sg n,marihuaana
marihuaana,16,S,sg g,marihuaana
Marina,16,H,sg n,Marina
Marina,16,H,sg g,Marina
Marino,16,H,sg n,Marino
Marino,16,H,sg g,Marino
Marje,16,H,sg n,Marje
Marje,16,H,sg g,Marje
Marju,16,H,sg n,Marju
Marju,16,H,sg g,Marju
Marko,16,H,sg n,Marko
Marko,16,H,sg g,Marko
Marlboro,16,H,sg n,Marlboro
Marlboro,16,H,sg g,Marlboro
marli,16,S,sg n,marli
marli,16,S,sg g,marli
Marmara,16,H,sg n,Marmara
Marmara,16,H,sg g,Marmara
Maroko,16,H,sg n,Maroko
Maroko,16,H,sg g,Maroko
marokolanna,16,S,sg n,marokolanna
marokolanna,16,S,sg g,marokolanna
marsa,16,S,sg n,marsa
marsa,16,S,sg g,marsa
Marta,16,H,sg n,Marta
Marta,16,H,sg g,Marta
martiini,16,S,sg n,martiini
martiini,16,S,sg g,martiini
Martina,16,H,sg n,Martina
Martina,16,H,sg g,Martina
Martna,16,H,sg n,Martna
Martna,16,H,sg g,Martna
Martti,16,H,sg n,Martti
Martti,16,H,sg g,Martti
Marvi,16,H,sg n,Marvi
Marvi,16,H,sg g,Marvi
Mary,16,H,sg n,Mary
Mary,16,H,sg g,Mary
Maseru,16,H,sg n,Maseru
Maseru,16,H,sg g,Maseru
masurka,16,S,sg n,masurka
masurka,16,S,sg g,masurka
masu,16,S,sg n,masu
masu,16,S,sg g,masu
masu,16,S,sg p,masu
Mazda,16,H,sg n,Mazda
Mazda,16,H,sg g,Mazda
mate,16,S,sg n,mate
mate,16,S,sg g,mate
Mati,16,H,sg n,Mati
Mati,16,H,sg g,Mati
matrjoška,16,S,sg n,matrjoška
matrjoška,16,S,sg g,matrjoška
matsalka,16,S,sg n,matsalka
matsalka,16,S,sg g,matsalka
matsa,16,S,sg n,matsa
matsa,16,S,sg g,matsa
matšeete,16,S,sg n,matšeete
matšeete,16,S,sg g,matšeete
Matti,16,H,sg n,Matti
Matti,16,H,sg g,Matti
Maua,16,H,sg n,Maua
Maua,16,H,sg g,Maua
Mauno,16,H,sg n,Mauno
Mauno,16,H,sg g,Mauno
Maunu,16,H,sg n,Maunu
Maunu,16,H,sg g,Maunu
Mbabane,16,H,sg n,Mbabane
Mbabane,16,H,sg g,Mbabane
Media,16,H,sg n,Media
Media,16,H,sg g,Media
Meeksi,16,H,sg n,Meeksi
Meeksi,16,H,sg g,Meeksi
Meeksi,16,H,sg ill,Meeksi
Meeli,16,H,sg n,Meeli
Meeli,16,H,sg g,Meeli
Meerapalu,16,H,sg n,Meerapalu
Meerapalu,16,H,sg g,Meerapalu
Meeri,16,H,sg n,Meeri
Meeri,16,H,sg g,Meeri
Meeta,16,H,sg n,Meeta
Meeta,16,H,sg g,Meeta
mehhiklanna,16,S,sg n,mehhiklanna
mehhiklanna,16,S,sg g,mehhiklanna
mehka,16,A,sg n,mehka
mehka,16,A,sg g,mehka
Meiusi,16,H,sg n,Meiusi
Meiusi,16,H,sg g,Meiusi
Meka,16,H,sg n,Meka
Meka,16,H,sg g,Meka
melaneeslanna,16,S,sg n,melaneeslanna
melaneeslanna,16,S,sg g,melaneeslanna
Memento,16,H,sg n,Memento
Memento,16,H,sg g,Memento
memo,16,S,sg n,memo
memo,16,S,sg g,memo
memo,16,S,sg p,memo
Mengele,16,H,sg n,Mengele
Mengele,16,H,sg g,Mengele
Mensa,16,H,sg n,Mensa
Mensa,16,H,sg g,Mensa
Merca,16,H,sg n,Merca
Merca,16,H,sg g,Merca
Meri,16,H,sg n,Meri
Meri,16,H,sg g,Meri
meriino,16,S,sg n,meriino
meriino,16,S,sg g,meriino
merjalanna,16,S,sg n,merjalanna
merjalanna,16,S,sg g,merjalanna
Merle,16,H,sg n,Merle
Merle,16,H,sg g,Merle
merluška,16,S,sg n,merluška
merluška,16,S,sg g,merluška
mersu,16,S,sg n,mersu
mersu,16,S,sg g,mersu
Messiina,16,H,sg n,Messiina
Messiina,16,H,sg g,Messiina
meta,16,S,sg n,meta
meta,16,S,sg g,meta
metsotinto,16,S,sg n,metsotinto
metsotinto,16,S,sg g,metsotinto
Metuusala,16,H,sg n,Metuusala
Metuusala,16,H,sg g,Metuusala
Mia,16,H,sg n,Mia
Mia,16,H,sg g,Mia
Miami,16,H,sg n,Miami
Miami,16,H,sg g,Miami
Mihhailovskoje,16,H,sg n,Mihhailovskoje
Mihhailovskoje,16,H,sg g,Mihhailovskoje
Mihkli,16,H,sg n,Mihkli
Mihkli,16,H,sg g,Mihkli
Miia,16,H,sg n,Miia
Miia,16,H,sg g,Miia
Miina,16,H,sg n,Miina
Miina,16,H,sg g,Miina
miisu,16,S,sg n,miisu
miisu,16,S,sg g,miisu
miiu,16,S,sg n,miiu
miiu,16,S,sg g,miiu
mikaado,16,S,sg n,mikaado
mikaado,16,S,sg g,mikaado
Mika,16,H,sg n,Mika
Mika,16,H,sg g,Mika
Miki,16,H,sg n,Miki
Miki,16,H,sg g,Miki
mikro,16,S,sg n,mikro
mikro,16,S,sg g,mikro
Milano,16,H,sg n,Milano
Milano,16,H,sg g,Milano
Milda,16,H,sg n,Milda
Milda,16,H,sg g,Milda
mileedi,16,S,sg n,mileedi
mileedi,16,S,sg g,mileedi
Milvi,16,H,sg n,Milvi
Milvi,16,H,sg g,Milvi
minestroone,16,S,sg n,minestroone
minestroone,16,S,sg g,minestroone
mini,16,S,sg n,mini
mini,16,S,sg g,mini
mini,16,S,sg p,mini
Minna,16,H,sg n,Minna
Minna,16,H,sg g,Minna
Minnesota,16,H,sg n,Minnesota
Minnesota,16,H,sg g,Minnesota
missa,16,S,sg n,missa
missa,16,S,sg g,missa
Mississippi,16,H,sg n,Mississippi
Mississippi,16,H,sg g,Mississippi
Misso,16,H,sg n,Misso
Misso,16,H,sg g,Misso
Missouri,16,H,sg n,Missouri
Missouri,16,H,sg g,Missouri
Mistra,16,H,sg n,Mistra
Mistra,16,H,sg g,Mistra
Mitsubishi,16,H,sg n,Mitsubishi
Mitsubishi,16,H,sg g,Mitsubishi
mobla,16,S,sg n,mobla
mobla,16,S,sg g,mobla
mode,16,S,sg n,mode
mode,16,S,sg g,mode
Mody,16,H,sg n,Mody
Mody,16,H,sg g,Mody
moira,16,S,sg n,moira
moira,16,S,sg g,moira
moiva,16,S,sg n,moiva
moiva,16,S,sg g,moiva
mokša,16,S,sg n,mokša
mokša,16,S,sg g,mokša
moldaavlanna,16,S,sg n,moldaavlanna
moldaavlanna,16,S,sg g,moldaavlanna
molva,16,S,sg n,molva
molva,16,S,sg g,molva
Monaco,16,H,sg n,Monaco
Monaco,16,H,sg g,Monaco
Mona,16,H,sg n,Mona
Mona,16,H,sg g,Mona
monarda,16,S,sg n,monarda
monarda,16,S,sg g,monarda
Money,16,H,sg n,Money
Money,16,H,sg g,Money
Montana,16,H,sg n,Montana
Montana,16,H,sg g,Montana
montekristo,16,S,sg n,montekristo
montekristo,16,S,sg g,montekristo
Montenegro,16,H,sg n,Montenegro
Montenegro,16,H,sg g,Montenegro
Mooste,16,H,sg n,Mooste
Mooste,16,H,sg g,Mooste
Mordva,16,H,sg n,Mordva
Mordva,16,H,sg g,Mordva
mordvalanna,16,S,sg n,mordvalanna
mordvalanna,16,S,sg g,mordvalanna
Moresby,16,H,sg n,Moresby
Moresby,16,H,sg g,Moresby
Moroni,16,H,sg n,Moroni
Moroni,16,H,sg g,Moroni
morse,16,S,sg n,morse
morse,16,S,sg g,morse
moskiito,16,S,sg n,moskiito
moskiito,16,S,sg g,moskiito
Moskva,16,H,sg n,Moskva
Moskva,16,H,sg g,Moskva
moskvalanna,16,S,sg n,moskvalanna
moskvalanna,16,S,sg g,moskvalanna
mosse,16,S,sg n,mosse
mosse,16,S,sg g,mosse
Motorola,16,H,sg n,Motorola
Motorola,16,H,sg g,Motorola
moto,16,S,sg n,moto
moto,16,S,sg g,moto
mudru,16,S,sg n,mudru
mudru,16,S,sg g,mudru
mudru,16,S,sg p,mudru
mufti,16,S,sg n,mufti
mufti,16,S,sg g,mufti
mugu,16,S,sg n,mugu
mugu,16,S,sg g,mugu
mugu,16,S,sg p,mugu
Muhu,16,H,sg n,Muhu
Muhu,16,H,sg g,Muhu
muhulanna,16,S,sg n,muhulanna
muhulanna,16,S,sg g,muhulanna
Muki,16,H,sg n,Muki
Muki,16,H,sg g,Muki
mulla,16,S,sg n,mulla
mulla,16,S,sg g,mulla
multi,16,S,sg n,multi
multi,16,S,sg g,multi
mupo,16,S,sg n,mupo
mupo,16,S,sg g,mupo
Muqdisho,16,H,sg n,Muqdisho
Muqdisho,16,H,sg g,Muqdisho
Muri,16,H,sg n,Muri
Muri,16,H,sg g,Muri
musa,16,S,sg n,musa
musa,16,S,sg g,musa
Mustla,16,H,sg n,Mustla
Mustla,16,H,sg g,Mustla
mustlanna,16,S,sg n,mustlanna
mustlanna,16,S,sg g,mustlanna
muti,16,S,sg n,muti
muti,16,S,sg g,muti
Muuga,16,H,sg n,Muuga
Muuga,16,H,sg g,Muuga
muusa,16,S,sg n,muusa
muusa,16,S,sg g,muusa
mõnna,16,A,sg n,mõnna
mõnna,16,A,sg g,mõnna
mõnsa,16,A,sg n,mõnsa
mõnsa,16,A,sg g,mõnsa
Mõntu,16,H,sg n,Mõntu
Mõntu,16,H,sg g,Mõntu
Mägi,16,H,sg n,Mägi
Mägi,16,H,sg g,Mägi
Mäksa,16,H,sg n,Mäksa
Mäksa,16,H,sg g,Mäksa
möku,16,S,sg n,möku
möku,16,S,sg g,möku
mügri,16,S,sg n,mügri
mügri,16,S,sg g,mügri
mühka,16,A,sg n,mühka
mühka,16,A,sg g,mühka
müsli,16,S,sg n,müsli
müsli,16,S,sg g,müsli
müüjanna,16,S,sg n,müüjanna
müüjanna,16,S,sg g,müüjanna
naabrinna,16,S,sg n,naabrinna
naabrinna,16,S,sg g,naabrinna
Nadežda,16,H,sg n,Nadežda
Nadežda,16,H,sg g,Nadežda
nafta,16,S,sg n,nafta
nafta,16,S,sg g,nafta
nagaika,16,S,sg n,nagaika
nagaika,16,S,sg g,nagaika
Nagasaki,16,H,sg n,Nagasaki
Nagasaki,16,H,sg g,Nagasaki
Nagoya,16,H,sg n,Nagoya
Nagoya,16,H,sg g,Nagoya
Nairobi,16,H,sg n,Nairobi
Nairobi,16,H,sg g,Nairobi
nalivka,16,S,sg n,nalivka
nalivka,16,S,sg g,nalivka
nandu,16,S,sg n,nandu
nandu,16,S,sg g,nandu
narko,16,S,sg n,narko
narko,16,S,sg g,narko
narta,16,S,sg n,narta
narta,16,S,sg g,narta
narvalanna,16,S,sg n,narvalanna
narvalanna,16,S,sg g,narvalanna
Narva,16,H,sg n,Narva
Narva,16,H,sg g,Narva
Narva,16,H,sg ill,Narva
nastoika,16,S,sg n,nastoika
nastoika,16,S,sg g,nastoika
Nasva,16,H,sg n,Nasva
Nasva,16,H,sg g,Nasva
Nasva,16,H,sg ill,Nasva
Natalja,16,H,sg n,Natalja
Natalja,16,H,sg g,Natalja
Natura,16,H,sg n,Natura
Natura,16,H,sg g,Natura
Nauru,16,H,sg n,Nauru
Nauru,16,H,sg g,Nauru
navaho,16,S,sg n,navaho
navaho,16,S,sg g,navaho
Navarra,16,H,sg n,Navarra
Navarra,16,H,sg g,Navarra
navi,16,S,sg n,navi
navi,16,S,sg g,navi
Ndjamena,16,H,sg n,Ndjamena
Ndjamena,16,H,sg g,Ndjamena
Nebraska,16,H,sg n,Nebraska
Nebraska,16,H,sg g,Nebraska
Neeme,16,H,sg n,Neeme
Neeme,16,H,sg g,Neeme
negriito,16,S,sg n,negriito
negriito,16,S,sg g,negriito
neiu,16,S,sg n,neiu
neiu,16,S,sg g,neiu
Nelli,16,H,sg n,Nelli
Nelli,16,H,sg g,Nelli
nepaallanna,16,S,sg n,nepaallanna
nepaallanna,16,S,sg g,nepaallanna
Neringa,16,H,sg n,Neringa
Neringa,16,H,sg g,Neringa
Nero,16,H,sg n,Nero
Nero,16,H,sg g,Nero
neto,16,S,sg n,neto
neto,16,S,sg g,neto
neutriino,16,S,sg n,neutriino
neutriino,16,S,sg g,neutriino
Nevada,16,H,sg n,Nevada
Nevada,16,H,sg g,Nevada
Niagara,16,H,sg n,Niagara
Niagara,16,H,sg g,Niagara
nigeerlanna,16,S,sg n,nigeerlanna
nigeerlanna,16,S,sg g,nigeerlanna
Niguliste,16,H,sg n,Niguliste
Niguliste,16,H,sg g,Niguliste
Niina,16,H,sg n,Niina
Niina,16,H,sg g,Niina
Nikaraagua,16,H,sg n,Nikaraagua
Nikaraagua,16,H,sg g,Nikaraagua
Nina,16,H,sg n,Nina
Nina,16,H,sg g,Nina
nire,16,S,sg n,nire
nire,16,S,sg g,nire
nirvaana,16,S,sg n,nirvaana
nirvaana,16,S,sg g,nirvaana
Nissi,16,H,sg n,Nissi
Nissi,16,H,sg g,Nissi
Nizza,16,H,sg n,Nizza
Nizza,16,H,sg g,Nizza
nitrofoska,16,S,sg n,nitrofoska
nitrofoska,16,S,sg g,nitrofoska
Niue,16,H,sg n,Niue
Niue,16,H,sg g,Niue
Niva,16,H,sg n,Niva
Niva,16,H,sg g,Niva
Njassa,16,H,sg n,Njassa
Njassa,16,H,sg g,Njassa
noku,16,S,sg n,noku
noku,16,S,sg g,noku
noova,16,S,sg n,noova
noova,16,S,sg g,noova
Nora,16,H,sg n,Nora
Nora,16,H,sg g,Nora
nori,16,S,sg n,nori
nori,16,S,sg g,nori
nori,16,S,sg p,nori
Norma,16,H,sg n,Norma
Norma,16,H,sg g,Norma
norralanna,16,S,sg n,norralanna
norralanna,16,S,sg g,norralanna
Norra,16,H,sg n,Norra
Norra,16,H,sg g,Norra
Norra,16,H,sg ill,Norra
Nosferatu,16,H,sg n,Nosferatu
Nosferatu,16,H,sg g,Nosferatu
notsu,16,S,sg n,notsu
notsu,16,S,sg g,notsu
Novikova,16,H,sg n,Novikova
Novikova,16,H,sg g,Novikova
nublu,16,S,sg n,nublu
nublu,16,S,sg g,nublu
Nuia,16,H,sg n,Nuia
Nuia,16,H,sg g,Nuia
Nuia,16,H,sg ill,Nuia
Nuku‘alofa,16,H,sg n,Nuku‘alofa
Nuku‘alofa,16,H,sg g,Nuku‘alofa
nunnu,16,A,sg n,nunnu
nunnu,16,A,sg g,nunnu
Nuubia,16,H,sg n,Nuubia
Nuubia,16,H,sg g,Nuubia
nuubialanna,16,S,sg n,nuubialanna
nuubialanna,16,S,sg g,nuubialanna
Nõmme,16,H,sg n,Nõmme
Nõmme,16,H,sg g,Nõmme
nõre,16,S,sg n,nõre
nõre,16,S,sg g,nõre
Nõva,16,H,sg n,Nõva
Nõva,16,H,sg g,Nõva
näitlejanna,16,S,sg n,näitlejanna
näitlejanna,16,S,sg g,näitlejanna
nämma,16,A,sg n,nämma
nämma,16,A,sg g,nämma
Obinitsa,16,H,sg n,Obinitsa
Obinitsa,16,H,sg g,Obinitsa
Obinitsa,16,H,sg ill,Obinitsa
Obuchi,16,H,sg n,Obuchi
Obuchi,16,H,sg g,Obuchi
Odessa,16,H,sg n,Odessa
Odessa,16,H,sg g,Odessa
Odra,16,H,sg n,Odra
Odra,16,H,sg g,Odra
odüsseia,16,S,sg n,odüsseia
odüsseia,16,S,sg g,odüsseia
Ohhoota,16,H,sg n,Ohhoota
Ohhoota,16,H,sg g,Ohhoota
Ohio,16,H,sg n,Ohio
Ohio,16,H,sg g,Ohio
ohmu,16,S,sg n,ohmu
ohmu,16,S,sg g,ohmu
ohranka,16,S,sg n,ohranka
ohranka,16,S,sg g,ohranka
Oisu,16,H,sg n,Oisu
Oisu,16,H,sg g,Oisu
Oisu,16,H,sg ill,Oisu
okaapi,16,S,sg n,okaapi
okaapi,16,S,sg g,okaapi
Oki,16,H,sg n,Oki
Oki,16,H,sg g,Oki
Okinawa,16,H,sg n,Okinawa
Okinawa,16,H,sg g,Okinawa
okroška,16,S,sg n,okroška
okroška,16,S,sg g,okroška
Oksana,16,H,sg n,Oksana
Oksana,16,H,sg g,Oksana
Oleviste,16,H,sg n,Oleviste
Oleviste,16,H,sg g,Oleviste
Olga,16,H,sg n,Olga
Olga,16,H,sg g,Olga
